Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,cogs,Date,Time,Payment,Rating
886-54-6089,A,Trichy,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,68.58,1/15/2019,17:24,Cash,7.7
707-32-7409,B,karur,Member,Female,Sports and travel,95.54,4,19.108,401.268,382.16,2/26/2019,11:58,Ewallet,4.5
759-98-4285,C,Chennai,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,601.09,2/27/2019,19:01,Credit card,8
201-63-8275,C,Chennai,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,475.93,2/17/2019,16:50,Ewallet,5.7
471-06-8611,C,Chennai,Normal,Female,Food and beverages,52.42,1,2.621,55.041,52.42,6/2/2019,10:22,Credit card,6.3
200-16-5952,C,Chennai,Member,Male,Food and beverages,65.65,2,6.565,137.865,131.3,1/17/2019,16:46,Cash,6
120-54-2248,B,karur,Normal,Female,Food and beverages,28.86,5,7.215,151.515,144.3,1/22/2019,18:08,Credit card,8
102-77-2261,C,Chennai,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,457.17,5/3/2019,18:02,Credit card,4.2
875-31-8302,B,karur,Normal,Male,Sports and travel,93.38,1,4.669,98.049,93.38,3/1/2019,13:07,Cash,9.6
102-06-2002,C,Chennai,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,126.25,3/20/2019,17:52,Cash,6.1
457-94-0464,B,karur,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,790.83,1/31/2019,20:32,Ewallet,5.6
629-42-4133,C,Chennai,Normal,Male,Health and beauty,21.8,8,8.72,183.12,174.4,2/19/2019,19:24,Cash,8.3
534-53-3526,A,Trichy,Normal,Female,Sports and travel,94.76,4,18.952,397.992,379.04,11/2/2019,16:06,Ewallet,7.8
307-04-2070,A,Trichy,Member,Female,Fashion accessories,30.62,1,1.531,32.151,30.62,5/2/2019,14:14,Credit card,4.1
468-99-7231,C,Chennai,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,352.08,3/3/2019,17:36,Cash,8.8
516-77-6464,C,Chennai,Member,Female,Health and beauty,10.16,5,2.54,53.34,50.8,2/24/2019,13:08,Ewallet,4.1
404-91-5964,A,Trichy,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,522.06,4/2/2019,16:09,Credit card,9
886-77-9084,C,Chennai,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,575.12,2/19/2019,11:33,Ewallet,5.5
790-38-4466,C,Chennai,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,54.95,1/23/2019,10:18,Credit card,9.3
704-10-4056,C,Chennai,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,181.41,1/14/2019,10:55,Credit card,5.6
497-37-6538,A,Trichy,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,412.37,1/17/2019,15:15,Ewallet,9.7
651-96-5970,A,Trichy,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,46.41,3/3/2019,20:06,Credit card,4
400-80-4065,C,Chennai,Member,Male,Health and beauty,68.55,4,13.71,287.91,274.2,2/15/2019,20:21,Credit card,9.2
744-16-7898,B,karur,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,973.7,1/15/2019,13:48,Credit card,4.9
263-12-5321,A,Trichy,Member,Male,Electronic accessories,92.6,7,32.41,680.61,648.2,2/27/2019,12:52,Credit card,9.3
702-72-0487,A,Trichy,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,93.22,2/26/2019,12:28,Credit card,6.6
605-83-1050,B,karur,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,54.36,3/15/2019,16:26,Ewallet,4.3
443-60-9639,C,Chennai,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,60.87,1/24/2019,13:24,Cash,5.5
864-24-7918,A,Trichy,Member,Female,Sports and travel,24.49,10,12.245,257.145,244.9,2/22/2019,15:15,Cash,8.1
359-94-5395,B,karur,Normal,Male,Health and beauty,92.78,1,4.639,97.419,92.78,3/15/2019,10:50,Credit card,9.8
401-09-4232,C,Chennai,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,433.45,11/2/2019,18:38,Ewallet,9.4
751-15-6198,B,karur,Normal,Male,Sports and travel,23.01,6,6.903,144.963,138.06,12/1/2019,16:45,Ewallet,7.9
324-41-6833,C,Chennai,Member,Female,Electronic accessories,30.2,8,12.08,253.68,241.6,3/3/2019,19:30,Ewallet,5.1
474-33-8305,C,Chennai,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,471.73,3/23/2019,13:23,Ewallet,6.9
759-29-9521,A,Trichy,Member,Female,Fashion accessories,48.96,9,22.032,462.672,440.64,4/3/2019,11:27,Cash,8
831-81-6575,B,karur,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,680.31,2/23/2019,11:12,Cash,8
220-68-6701,A,Trichy,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,309.88,3/17/2019,16:36,Cash,4.2
618-34-8551,A,Trichy,Normal,Female,Sports and travel,93.18,2,9.318,195.678,186.36,1/16/2019,18:41,Credit card,8.5
257-60-7754,A,Trichy,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,200.92,8/1/2019,17:12,Cash,9
559-61-5987,B,karur,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,17.75,1/14/2019,10:38,Cash,8.6
189-55-2313,C,Chennai,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,621.8,1/31/2019,10:33,Ewallet,6
565-91-4567,B,karur,Normal,Male,Health and beauty,10.75,8,4.3,90.3,86,3/15/2019,14:38,Ewallet,6.2
380-60-5336,A,Trichy,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,402.6,2/24/2019,18:06,Credit card,5
815-04-6282,C,Chennai,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,324.85,8/2/2019,12:52,Credit card,6.5
674-56-6360,A,Trichy,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,95.15,3/22/2019,14:00,Cash,6
778-34-2523,A,Trichy,Member,Female,Electronic accessories,48.62,8,19.448,408.408,388.96,1/24/2019,10:57,Cash,5
499-27-7781,B,karur,Normal,Female,Food and beverages,53.21,8,21.284,446.964,425.68,3/14/2019,16:45,Ewallet,5
477-59-2456,C,Chennai,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,318.08,1/23/2019,11:15,Cash,9.2
832-51-6761,A,Trichy,Normal,Male,Food and beverages,33.88,8,13.552,284.592,271.04,1/19/2019,20:29,Ewallet,9.6
869-11-3082,B,karur,Member,Male,Health and beauty,96.16,4,19.232,403.872,384.64,1/27/2019,20:03,Credit card,8.4
190-59-3964,B,karur,Member,Male,Food and beverages,47.16,5,11.79,247.59,235.8,3/2/2019,14:35,Credit card,6
366-43-6862,B,karur,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,211.56,3/25/2019,16:32,Ewallet,6.7
186-43-8965,A,Trichy,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,95.36,2/24/2019,10:10,Credit card,4.1
784-21-9238,C,Chennai,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,10.17,7/2/2019,14:15,Cash,5.9
276-75-6884,A,Trichy,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,206.13,4/3/2019,10:05,Cash,8.7
109-86-4363,B,karur,Member,Female,Sports and travel,60.08,7,21.028,441.588,420.56,2/14/2019,11:36,Credit card,4.5
569-76-2760,A,Trichy,Member,Female,Sports and travel,22.01,4,4.402,92.442,88.04,1/29/2019,18:15,Credit card,6.6
222-42-0244,B,karur,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,648.99,1/28/2019,13:53,Credit card,7.7
760-53-9233,A,Trichy,Member,Male,Fashion accessories,41.28,3,6.192,130.032,123.84,3/26/2019,18:37,Credit card,8.5
538-22-0304,C,Chennai,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,649.5,3/24/2019,18:27,Cash,5.2
416-17-9926,A,Trichy,Member,Female,Electronic accessories,74.22,10,37.11,779.31,742.2,1/1/2019,14:42,Credit card,4.3
237-44-6163,A,Trichy,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,84.48,1/24/2019,17:43,Cash,7.6
636-17-0325,B,karur,Normal,Male,Health and beauty,62.57,4,12.514,262.794,250.28,2/25/2019,18:37,Cash,9.5
343-75-9322,B,karur,Member,Female,Sports and travel,11.85,8,4.74,99.54,94.8,9/1/2019,16:34,Cash,4.1
528-14-9470,A,Trichy,Member,Male,Health and beauty,91.3,1,4.565,95.865,91.3,2/14/2019,14:42,Ewallet,9.2
427-45-9297,B,karur,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,285.11,12/3/2019,11:01,Ewallet,5.4
807-34-3742,A,Trichy,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,52.38,3/26/2019,19:44,Cash,5.8
288-62-1085,A,Trichy,Member,Male,Fashion accessories,38.54,5,9.635,202.335,192.7,9/1/2019,13:34,Ewallet,5.6
670-71-7306,B,karur,Normal,Male,Sports and travel,44.63,6,13.389,281.169,267.78,2/1/2019,20:08,Credit card,5.1
660-29-7083,C,Chennai,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,558.7,1/15/2019,15:01,Cash,5.8
271-77-8740,C,Chennai,Member,Female,Sports and travel,29.22,6,8.766,184.086,175.32,1/1/2019,11:40,Ewallet,5
497-36-0989,A,Trichy,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,155.82,2/15/2019,15:21,Cash,7.9
291-59-1384,B,karur,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,60.3,2/28/2019,17:38,Cash,6
860-73-6466,A,Trichy,Member,Female,Sports and travel,39.47,2,3.947,82.887,78.94,2/3/2019,16:16,Credit card,5
549-23-9016,C,Chennai,Member,Female,Food and beverages,14.87,2,1.487,31.227,29.74,2/13/2019,18:15,Credit card,8.9
896-34-0956,A,Trichy,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,21.32,1/26/2019,12:43,Cash,5.9
804-38-3935,A,Trichy,Member,Male,Electronic accessories,93.78,3,14.067,295.407,281.34,1/30/2019,11:32,Credit card,5.9
585-90-0249,A,Trichy,Member,Male,Electronic accessories,73.26,1,3.663,76.923,73.26,1/27/2019,18:08,Ewallet,9.7
862-29-5914,C,Chennai,Normal,Female,Sports and travel,22.38,1,1.119,23.499,22.38,1/30/2019,17:08,Credit card,8.6
845-94-6841,C,Chennai,Member,Female,Food and beverages,72.88,9,32.796,688.716,655.92,8/1/2019,19:38,Cash,4
125-45-2293,A,Trichy,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,594.6,1/19/2019,13:11,Cash,4.2
843-73-4724,A,Trichy,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,74.1,1/25/2019,11:05,Cash,9.2
409-33-9708,A,Trichy,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,196.96,2/19/2019,10:12,Ewallet,9.2
658-66-3967,C,Chennai,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,372.33,1/14/2019,15:42,Ewallet,5
866-70-2814,B,karur,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,527.9,2/25/2019,11:58,Ewallet,10
160-22-2687,A,Trichy,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,479.75,1/23/2019,14:21,Ewallet,8.8
895-03-6665,B,karur,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,328.59,2/16/2019,10:52,Cash,4.2
770-42-8960,B,karur,Normal,Male,Food and beverages,21.12,8,8.448,177.408,168.96,1/1/2019,19:31,Cash,6.3
748-45-2862,A,Trichy,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,113.24,7/3/2019,18:35,Cash,8.2
234-36-2483,B,karur,Normal,Male,Health and beauty,57.59,6,17.277,362.817,345.54,2/15/2019,13:51,Cash,5.1
316-66-3011,A,Trichy,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,428.67,1/23/2019,12:35,Cash,5
848-95-6252,C,Chennai,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,86.27,2/20/2019,13:24,Ewallet,7
840-76-5966,A,Trichy,Member,Male,Sports and travel,12.76,2,1.276,26.796,25.52,8/1/2019,18:06,Ewallet,7.8
152-03-4217,B,karur,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,101.52,3/17/2019,11:55,Credit card,4.3
533-66-5566,B,karur,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,357.49,12/1/2019,11:42,Cash,7
124-31-1458,A,Trichy,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,238.77,8/1/2019,14:30,Cash,6.6
176-78-1170,C,Chennai,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,101.43,1/26/2019,15:11,Ewallet,7.3
361-59-0574,B,karur,Member,Male,Sports and travel,90.53,8,36.212,760.452,724.24,3/15/2019,14:48,Credit card,6.5
101-81-4070,C,Chennai,Member,Female,Health and beauty,62.82,2,6.282,131.922,125.64,1/17/2019,12:36,Ewallet,4.9
631-34-1880,C,Chennai,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,72.93,8/1/2019,19:09,Credit card,4.3
852-82-2749,A,Trichy,Normal,Male,Sports and travel,64.59,4,12.918,271.278,258.36,6/1/2019,13:35,Ewallet,9.3
873-14-6353,A,Trichy,Member,Male,Food and beverages,24.82,7,8.687,182.427,173.74,2/16/2019,10:33,Credit card,7.1
584-66-4073,C,Chennai,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,56.5,3/13/2019,15:45,Ewallet,9.6
544-55-9589,B,karur,Member,Female,Electronic accessories,21.43,10,10.715,225.015,214.3,1/28/2019,11:51,Cash,6.2
166-19-2553,A,Trichy,Member,Male,Sports and travel,89.06,6,26.718,561.078,534.36,1/18/2019,17:26,Cash,9.9
737-88-5876,A,Trichy,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,93.16,3/19/2019,11:52,Credit card,5.9
154-87-7367,C,Chennai,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,522.08,3/15/2019,14:04,Ewallet,6.3
885-56-0389,C,Chennai,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,52.35,12/2/2019,17:49,Cash,4
608-05-3804,B,karur,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,39.75,2/25/2019,20:19,Cash,6.1
448-61-3783,A,Trichy,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,720.16,3/21/2019,16:08,Credit card,4.5
761-49-0439,B,karur,Member,Female,Electronic accessories,12.1,8,4.84,101.64,96.8,1/19/2019,10:17,Ewallet,8.6
490-95-0021,B,karur,Member,Female,Food and beverages,33.21,10,16.605,348.705,332.1,8/1/2019,14:25,Ewallet,6
115-38-7388,C,Chennai,Member,Female,Fashion accessories,10.18,8,4.072,85.512,81.44,3/30/2019,12:51,Credit card,9.5
311-13-6971,B,karur,Member,Male,Sports and travel,31.99,10,15.995,335.895,319.9,2/20/2019,15:18,Credit card,9.9
291-55-6563,A,Trichy,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,206.52,3/30/2019,12:45,Ewallet,7.5
548-48-3156,A,Trichy,Member,Female,Food and beverages,83.34,2,8.334,175.014,166.68,3/19/2019,13:37,Cash,7.6
460-93-5834,A,Trichy,Normal,Male,Sports and travel,45.58,7,15.953,335.013,319.06,1/13/2019,10:03,Cash,5
325-89-4209,A,Trichy,Member,Male,Food and beverages,87.9,1,4.395,92.295,87.9,5/2/2019,19:42,Ewallet,6.7
884-80-6021,A,Trichy,Member,Female,Electronic accessories,73.47,10,36.735,771.435,734.7,3/23/2019,13:14,Ewallet,9.5
137-74-8729,C,Chennai,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,97.52,3/13/2019,12:47,Ewallet,6.8
880-46-5796,A,Trichy,Member,Male,Sports and travel,76.92,10,38.46,807.66,769.2,3/17/2019,19:53,Ewallet,5.6
389-70-2397,C,Chennai,Normal,Female,Health and beauty,83.66,5,20.915,439.215,418.3,2/21/2019,10:26,Cash,7.2
114-35-5271,B,karur,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,463.28,7/2/2019,15:06,Cash,8.1
607-76-6216,C,Chennai,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,462.45,2/3/2019,16:35,Credit card,8.6
715-20-1673,B,karur,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,141.9,6/3/2019,20:57,Cash,9.4
811-35-1094,B,karur,Member,Male,Electronic accessories,50.45,6,15.135,317.835,302.7,6/2/2019,15:16,Credit card,8.9
699-88-1972,B,karur,Normal,Male,Health and beauty,99.16,8,39.664,832.944,793.28,1/28/2019,17:47,Credit card,4.2
781-84-8059,C,Chennai,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,425.18,1/18/2019,16:23,Ewallet,5
409-49-6995,C,Chennai,Member,Female,Food and beverages,47.27,6,14.181,297.801,283.62,5/2/2019,10:17,Cash,8.8
725-54-0677,C,Chennai,Member,Male,Health and beauty,85.6,7,29.96,629.16,599.2,2/3/2019,13:50,Cash,5.3
146-09-5432,A,Trichy,Member,Male,Food and beverages,35.04,9,15.768,331.128,315.36,9/2/2019,19:17,Ewallet,4.6
377-79-7592,C,Chennai,Member,Female,Electronic accessories,44.84,9,20.178,423.738,403.56,1/14/2019,14:00,Credit card,7.5
509-10-0516,B,karur,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,183.88,9/2/2019,12:02,Ewallet,5.1
595-94-9924,A,Trichy,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,138.65,3/26/2019,20:21,Credit card,4.2
865-41-9075,A,Trichy,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,80.71,1/28/2019,17:35,Cash,8.1
545-07-8534,C,Chennai,Normal,Female,Health and beauty,58.32,2,5.832,122.472,116.64,2/14/2019,12:42,Ewallet,6
118-62-1812,C,Chennai,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,313.52,3/24/2019,17:56,Cash,7.9
450-42-3339,C,Chennai,Normal,Male,Health and beauty,84.61,10,42.305,888.405,846.1,9/2/2019,18:58,Credit card,8.8
851-98-3555,B,karur,Normal,Female,Health and beauty,82.88,5,20.72,435.12,414.4,3/24/2019,14:08,Credit card,6.6
186-71-5196,A,Trichy,Member,Female,Food and beverages,79.54,2,7.954,167.034,159.08,3/27/2019,16:30,Ewallet,6.2
624-01-8356,B,karur,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,490.1,1/27/2019,10:44,Credit card,4.2
313-66-9943,B,karur,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,87.45,3/27/2019,20:29,Credit card,7.3
151-27-8496,C,Chennai,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,224.52,1/19/2019,11:43,Ewallet,8.6
453-33-6436,A,Trichy,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,744.96,7/2/2019,10:09,Cash,6.8
522-57-8364,A,Trichy,Member,Male,Fashion accessories,51.34,8,20.536,431.256,410.72,1/31/2019,10:00,Ewallet,7.6
459-45-2396,A,Trichy,Member,Female,Food and beverages,99.6,3,14.94,313.74,298.8,2/25/2019,18:45,Cash,5.8
717-96-4189,C,Chennai,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,212.94,2/2/2019,12:40,Cash,4.1
722-13-2115,C,Chennai,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,42.85,3/14/2019,15:36,Credit card,9.3
749-81-8133,A,Trichy,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,378.68,11/3/2019,12:04,Cash,6.8
777-67-2495,B,karur,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,206.91,2/22/2019,11:26,Ewallet,8.7
636-98-3364,B,karur,Member,Female,Electronic accessories,26.26,3,3.939,82.719,78.78,2/3/2019,12:36,Ewallet,6.3
246-55-6923,C,Chennai,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,322.11,10/3/2019,15:06,Credit card,5.1
181-82-6255,B,karur,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,98.22,8/2/2019,10:58,Cash,7
838-02-1821,C,Chennai,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,25.46,2/22/2019,12:10,Credit card,5.2
887-42-0517,C,Chennai,Normal,Female,Sports and travel,83.14,7,29.099,611.079,581.98,10/1/2019,10:31,Credit card,6.6
457-12-0244,C,Chennai,Member,Female,Sports and travel,35.22,6,10.566,221.886,211.32,3/14/2019,13:49,Ewallet,6.5
226-34-0034,B,karur,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,55.12,10/1/2019,11:10,Ewallet,9
321-49-7382,B,karur,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,88.31,2/15/2019,17:38,Credit card,5.2
397-25-8725,A,Trichy,Member,Female,Health and beauty,39.62,9,17.829,374.409,356.58,1/13/2019,17:54,Credit card,6.8
431-66-2305,B,karur,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,794.25,2/15/2019,20:51,Credit card,7.6
825-94-5922,B,karur,Normal,Male,Sports and travel,25.31,2,2.531,53.151,50.62,2/3/2019,19:26,Ewallet,7.2
641-62-7288,B,karur,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,599.52,3/24/2019,13:33,Ewallet,7.1
756-93-1854,C,Chennai,Member,Female,Fashion accessories,83.35,2,8.335,175.035,166.7,2/2/2019,14:05,Credit card,9.5
243-55-8457,A,Trichy,Normal,Female,Food and beverages,74.44,10,37.22,781.62,744.4,2/27/2019,11:40,Ewallet,5.1
458-10-8612,C,Chennai,Normal,Male,Health and beauty,64.08,7,22.428,470.988,448.56,1/20/2019,12:27,Ewallet,7.6
501-61-1753,B,karur,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,378.9,3/1/2019,20:24,Ewallet,9.8
235-06-8510,C,Chennai,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,257.16,1/24/2019,20:59,Ewallet,5.1
433-08-7822,C,Chennai,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,552.23,5/1/2019,19:48,Ewallet,7.5
361-85-2571,A,Trichy,Normal,Female,Sports and travel,89.48,5,22.37,469.77,447.4,3/30/2019,10:18,Cash,7.4
131-70-8179,A,Trichy,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,276.27,2/17/2019,16:27,Cash,4.2
500-02-2261,C,Chennai,Normal,Female,Food and beverages,57.29,6,17.187,360.927,343.74,3/21/2019,17:04,Ewallet,5.9
720-72-2436,A,Trichy,Normal,Male,Food and beverages,66.52,4,13.304,279.384,266.08,2/3/2019,18:14,Ewallet,6.9
702-83-5291,C,Chennai,Member,Male,Fashion accessories,99.82,9,44.919,943.299,898.38,3/27/2019,10:43,Cash,6.6
809-69-9497,A,Trichy,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,456.8,1/19/2019,19:30,Ewallet,5.7
449-16-6770,A,Trichy,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,253.95,2/19/2019,14:53,Credit card,5.3
333-23-2632,A,Trichy,Member,Male,Health and beauty,10.08,7,3.528,74.088,70.56,3/28/2019,20:14,Cash,4.2
489-82-1237,A,Trichy,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,657.16,5/1/2019,11:51,Credit card,7.3
859-97-6048,C,Chennai,Member,Male,Electronic accessories,84.25,2,8.425,176.925,168.5,3/26/2019,14:13,Credit card,5.3
676-10-2200,B,karur,Member,Male,Fashion accessories,53.78,1,2.689,56.469,53.78,3/2/2019,20:13,Ewallet,4.7
373-88-1424,C,Chennai,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,179.05,6/2/2019,18:44,Ewallet,7.9
365-16-4334,B,karur,Normal,Female,Food and beverages,26.43,8,10.572,222.012,211.44,2/24/2019,14:26,Ewallet,8.9
503-21-4385,B,karur,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,119.73,2/21/2019,12:40,Ewallet,9.3
305-89-2768,B,karur,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,65.7,9/1/2019,18:43,Ewallet,4.7
574-80-1489,B,karur,Member,Female,Food and beverages,62.85,4,12.57,263.97,251.4,2/25/2019,13:22,Ewallet,8.7
784-08-0310,C,Chennai,Member,Female,Food and beverages,21.04,4,4.208,88.368,84.16,1/13/2019,13:58,Cash,7.6
200-40-6154,B,karur,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,395.46,9/2/2019,11:45,Cash,5.7
846-10-0341,A,Trichy,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,297.99,6/1/2019,11:51,Cash,6.8
577-34-7579,C,Chennai,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,454.41,10/1/2019,17:16,Cash,5.4
430-02-3888,B,karur,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,276.12,7/2/2019,15:55,Cash,7.1
867-47-1948,C,Chennai,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,158,9/1/2019,12:07,Cash,7.8
384-59-6655,A,Trichy,Member,Female,Food and beverages,98.66,9,44.397,932.337,887.94,2/19/2019,15:07,Cash,8.4
256-58-3609,C,Chennai,Member,Male,Fashion accessories,91.98,1,4.599,96.579,91.98,3/18/2019,15:29,Cash,9.8
324-92-3863,A,Trichy,Member,Male,Electronic accessories,20.89,2,2.089,43.869,41.78,5/2/2019,18:45,Cash,9.8
593-08-5916,A,Trichy,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,15.5,3/19/2019,15:23,Credit card,7.4
364-34-2972,C,Chennai,Member,Male,Electronic accessories,96.82,3,14.523,304.983,290.46,3/30/2019,20:37,Cash,6.7
794-42-3736,B,karur,Normal,Male,Food and beverages,33.33,2,3.333,69.993,66.66,1/26/2019,14:41,Credit card,6.4
172-42-8274,B,karur,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,76.54,2/3/2019,18:18,Credit card,5.8
558-60-5016,A,Trichy,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,299.7,4/3/2019,15:27,Ewallet,7.2
195-06-0432,A,Trichy,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,243.03,1/13/2019,12:55,Credit card,9.3
605-03-2706,A,Trichy,Normal,Female,Health and beauty,15.8,3,2.37,49.77,47.4,3/25/2019,18:02,Cash,9.5
214-30-2776,B,karur,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,172.45,11/3/2019,19:44,Credit card,9
746-04-1077,B,karur,Member,Female,Food and beverages,84.63,10,42.315,888.615,846.3,1/1/2019,11:36,Credit card,9
448-34-8700,B,karur,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,258.37,10/2/2019,13:51,Ewallet,6.7
452-04-8808,B,karur,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,609.56,1/26/2019,15:17,Cash,5.5
531-56-4728,A,Trichy,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,240.24,11/2/2019,15:29,Cash,5.4
744-82-9138,C,Chennai,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,172.26,7/2/2019,17:59,Cash,8.2
883-69-1285,B,karur,Member,Male,Fashion accessories,49.92,2,4.992,104.832,99.84,6/3/2019,11:55,Credit card,7
221-25-5073,A,Trichy,Normal,Female,Food and beverages,74.66,4,14.932,313.572,298.64,4/3/2019,10:39,Cash,8.5
518-71-6847,B,karur,Member,Male,Food and beverages,26.6,6,7.98,167.58,159.6,2/26/2019,15:10,Ewallet,4.9
156-20-0370,B,karur,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,25.45,10/3/2019,18:10,Credit card,5.1
151-33-7434,B,karur,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,67.77,4/2/2019,20:43,Credit card,6.5
728-47-9078,C,Chennai,Member,Male,Food and beverages,59.59,4,11.918,250.278,238.36,1/19/2019,12:46,Cash,9.8
